"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENST00000315576.8",624.217938225419,-10.9596603992657,2.42381459707908,-4.52165789102563,6.13571676837007e-06,0.00363867027989344
"ENST00000594294.5",11.9054382254188,-5.42996659492876,1.43453162595221,-3.78518430454572,0.000153594704535152,0.0175067993471627
"ENST00000397274.6",547.092938225419,-11.0464857537135,1.90551343983222,-5.79711773362573,6.7464331035053e-09,0.000157637155896505
"ENST00000598424.5",10.8429382254188,-5.28527497239396,1.43418006237295,-3.68522412984122,0.000228501467626301,0.0208057143752105
"ENST00000317306.8",6.28043822541885,-4.41513612566705,1.3142477052203,-3.35943985911466,0.000781006485102749,0.0412873247305675
"ENST00000355650.4",8.53043822541885,-4.90903404489227,1.37682539591635,-3.56547319613104,0.000363200282193559,0.0261930178818972
"ENST00000354959.9",11.0929382254188,-5.32063837418734,1.44278652996159,-3.68775162762919,0.000226244322865767,0.0208057143752105
"ENST00000357002.5",29.0304382254188,-6.32416285731474,1.846845467051,-3.42430537375333,0.000616373168202081,0.0352131429051585
"ENST00000392153.8",6.53043822541885,-4.47910318276221,1.3343089945326,-3.35687101047477,0.000788298796708775,0.041578757751461
"ENST00000291182.9",15.5304382254188,-5.4298018166005,1.62973085059417,-3.33171689952418,0.000863120104718334,0.0439225521820249
"ENST00000593892.5",17.3429382254188,-5.88453092099267,1.59294889521637,-3.69411155540768,0.000220656922011659,0.0205241712035872
"ENST00000699868.1",21.4679382254188,-6.22039282373891,1.64535913898059,-3.78056843419173,0.00015647070146443,0.0175773769731628
"ENST00000598808.5",8.90543822541885,-4.97704153499856,1.42976696953754,-3.48101588653176,0.000499515863045809,0.0318937214410217
"ENST00000376918.7",42.1554382254188,-6.4244079977069,1.74908134871868,-3.67301841187273,0.000239702204922379,0.0209449910783832
"ENST00000536459.6",24.4679382254188,-5.80247337555862,1.6119203253399,-3.5997271604197,0.000318551246479306,0.0244844356093272
"ENST00000601220.5",8.40543822541885,-4.88559428753531,1.38208480505419,-3.53494537358998,0.000407859465495712,0.0281953972508071
"ENST00000614659.1",13.3429382254188,-5.60513130701801,1.45213106200004,-3.85993485966617,0.00011341725503118,0.0144027585927095
"ENST00000381458.6",21.5304382254188,-6.32865941438743,1.52248180051797,-4.15680464110265,3.22729733585098e-05,0.00809221486503316
"ENST00000379333.5",92.5929382254188,-8.3613511486397,1.89794057260321,-4.40548627777701,1.05546833892669e-05,0.00424436701976836
"ENST00000202816.5",33.6554382254188,-6.701552740907,1.83027340264181,-3.66150364816207,0.000250739290086984,0.0214607115464193
"ENST00000492345.5",75.0304382254188,-7.74262218385704,2.05265891524973,-3.77199647069229,0.000161946547347067,0.0179338532005288
"ENST00000373803.6",93.0304382254188,-7.3372215523685,1.86434503253117,-3.93554917375297,8.30066653808924e-05,0.0127600904163811
"ENST00000642449.2",36.9679382254188,-6.67448842474608,1.80672433268255,-3.69424837204471,0.000220538159862366,0.0205241712035872
"ENST00000683867.1",20.0929382254188,-5.49933951894966,1.57404446776103,-3.49376376054489,0.00047626225914134,0.0306182500953612
"ENST00000491381.6",9.71793822541885,-4.98803856388776,1.45947397557009,-3.41769613393714,0.000631535724242782,0.0356436322044851
"ENST00000191018.9",36.2804382254188,-6.52204544874306,1.54335667073432,-4.22588347361073,2.38005136836074e-05,0.00662050955632346
"ENST00000360911.7",13.7179382254188,-5.6475180886691,1.47123799164817,-3.83861626788361,0.000123729622674593,0.0152903085704372
"ENST00000352431.6",14.3429382254188,-5.71553872938418,1.4686966293408,-3.89157203414398,9.95968098093712e-05,0.0135075943309048
"ENST00000289431.10",45.4054382254188,-6.9391107666507,1.93692895869273,-3.58253240807244,0.000340279385476511,0.0251686663539581
"ENST00000650934.1",37.4679382254188,-6.88107788271136,1.85888552607194,-3.70172223420984,0.000214140977327321,0.0203744078123892
"ENST00000355631.8",39.5304382254188,-6.65729294340384,1.82759954911058,-3.64264313079071,0.000269852839333093,0.0223922746262679
"ENST00000672784.1",54.5304382254188,-7.3710265459184,1.94875615177636,-3.78242631290706,0.000155307076610068,0.0175309427636273
"ENST00000382499.7",92.7804382254188,-8.12296209502033,2.0782993377774,-3.90846590159976,9.28840537157156e-05,0.0132928931675251
"ENST00000429238.2",5.59293822541885,-4.22296317927997,1.28073656000783,-3.29729259798297,0.000976217438271172,0.0469796721151702
"ENST00000482533.5",15.7179382254188,-5.13529159071573,1.52324113762134,-3.37129261013453,0.00074816345937359,0.0400953839259709
"ENST00000681896.1",8.53043822541885,-4.90900286919871,1.39506307307614,-3.51883937288533,0.000433439050441351,0.0289290094883227
"ENST00000398449.8",56.5304382254188,-7.33691756551109,1.87959708582501,-3.90345229881579,9.48302471634221e-05,0.0133482141880754
"ENST00000302347.10",323.842938225419,-7.370711030608,2.13286620260752,-3.45577749865275,0.000548708059020953,0.033506161849628
"ENST00000355480.10",99.8429382254188,-8.58333223544416,1.72215188136848,-4.98407389516861,6.22592843172401e-07,0.00116825561895033
"ENST00000466639.5",11.0304382254188,-5.31190511801479,1.41902735899511,-3.74334228606871,0.00018158859645869,0.0186972698356181
"ENST00000610390.5",9.34293822541885,-5.05268245211049,1.39018733485049,-3.63453350886259,0.000278484062533794,0.022831784579525
"ENST00000455784.7",66.5304382254188,-7.66739845626031,1.89686550798221,-4.04214132419779,5.29652928547871e-05,0.00974477978618074
"ENST00000443632.2",18.0929382254188,-6.01445209186896,1.54809944731876,-3.88505538341592,0.0001023065634194,0.0135823588685097
"ENST00000342192.9",75.8429382254188,-7.21526790741432,2.09444032240546,-3.44496227953041,0.000571139087669416,0.0343065190809346
"ENST00000532223.2",92.1554382254188,-8.26704068894072,2.03969827805479,-4.0530703868735,5.05497852707415e-05,0.00960075030261306
"ENST00000401461.5",47.2179382254188,-7.1820714266236,1.83498704901678,-3.91396300615412,9.07935518065874e-05,0.0130955687130415
"ENST00000215838.8",18.4679382254188,-6.09839801984838,1.50193103310516,-4.06037153865865,4.89946883262554e-05,0.00939424294939136
"ENST00000328268.9",28.5929382254188,-6.27996921470075,1.75977116181594,-3.56862832563998,0.000358855077934371,0.0260403967422811
"ENST00000395876.6",31.8429382254188,-6.1919216044015,1.88833950325053,-3.27902985334095,0.00104164615968897,0.0486782083345852
"ENST00000216271.10",67.2804382254188,-7.58247135415437,2.03369568774126,-3.72841984170006,0.000192684177121697,0.0191585467345769
"ENST00000449103.5",75.1554382254188,-7.95591931049467,1.91146437762023,-4.16221165491967,3.15180003395507e-05,0.00809221486503316
"ENST00000380579.6",37.9679382254188,-7.01936809588608,1.75390503224272,-4.00213692694092,6.27729508384755e-05,0.0109459161887449
"ENST00000523374.5",12.7804382254188,-5.3550555862073,1.54308682371196,-3.47035273966339,0.000519775271009395,0.0324601869576207
"ENST00000345781.10",15.3429382254188,-5.81810391720225,1.47356683328488,-3.94831356527786,7.87036735950429e-05,0.0123488482353919
"ENST00000485908.6",8.28043822541885,-4.72315086106989,1.44204165889457,-3.27532206294966,0.00105541577661019,0.0491251893152864
"ENST00000336470.8",11.0929382254188,-5.0837220635101,1.53615256060877,-3.30938618589773,0.000935007718418411,0.0458978788835391
"ENST00000697133.1",225.967938225419,-7.15683646495621,2.06070224059915,-3.47300853270065,0.000514658992809923,0.032413805999991
"ENST00000343533.10",40.7179382254188,-7.27295938677652,1.60960895957927,-4.51846353332774,6.22899987998535e-06,0.00363867027989344
"ENST00000409338.5",28.2804382254188,-6.35865518303729,1.74615329277991,-3.64152174343993,0.000271031229161454,0.0223922746262679
"ENST00000686065.1",28.4054382254188,-5.94713010170584,1.81628457614492,-3.27433827265586,0.00105909744303981,0.0491985504057023
"ENST00000436609.5",12.5929382254188,-5.47772675267424,1.46539161077484,-3.73806340393736,0.000185443185829837,0.0188785868744525
"ENST00000371144.7",53.1554382254188,-7.49621783844785,1.85052679355641,-4.05085614785472,5.10305740192752e-05,0.00960075030261306
"ENST00000335997.11",83.9679382254188,-7.39192246433841,2.13039343206404,-3.46974523723382,0.000520952242964468,0.0324601869576207
"ENST00000370661.5",9.15543822541885,-5.02071125298534,1.43239063743506,-3.50512710832555,0.000456389332671087,0.0299550369303164
"ENST00000422228.2",17.3429382254188,-5.79303241905274,1.63139929447507,-3.5509592523863,0.000383829837056518,0.0270953715186181
"ENST00000440235.6",13.4054382254188,-5.60513232710843,1.45202995361079,-3.86020433887748,0.000113292245927738,0.0144027585927095
"ENST00000370477.5",9.15543822541885,-5.02077266001271,1.39145147436839,-3.60829878188297,0.000308211423001349,0.0239598811128575
"ENST00000691214.1",10.0304382254188,-5.16396815299363,1.40314553683198,-3.68027978384398,0.000232978186732877,0.0208346551446169
"ENST00000691111.1",15.6554382254188,-5.67502909987435,1.58399220634922,-3.58273801924451,0.00034001156596715,0.0251686663539581
"ENST00000370470.5",5.46793822541885,-4.18507922220117,1.27937927970514,-3.27117946068794,0.00107099923128339,0.0493740248249506
"ENST00000449285.6",29.4054382254188,-6.68809145714449,1.74781484638511,-3.82654459708764,0.000129954614353832,0.0158152058280814
"ENST00000340647.8",9.96793822541885,-5.15419963048361,1.40128371041957,-3.6781984919673,0.000234887139243069,0.0208346551446169
